created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,,,,
"Thu Oct 05 14:06:27 +0000 2023;1709933070533714241;""DPR mengakui dedikasi Pak Bahlil dalam mengembangkan Rempang melalui investasi yang signifikan. Semangatnya patut dicontoh! Investasi Rempang #BahlilGercep https://t.co/LVq8NyJZqU"";0;0;0;0;in;1577993589766131712;1709933070533714241;mylilprincess20;https://twitter.com/mylilprincess20/status/1709933070533714241",,,,,,,,,,,
"Thu Oct 05 14:05:49 +0000 2023;1709932912131580177;""#AniesMuhaimin2024 Rempang"";0;0;0;0;in;1670070721186529280;1709932912131580177;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1709932912131580177",,,,,,,,,,,
"Thu Oct 05 14:05:20 +0000 2023;1709932788399714452;""#AniesMuhaimin2024 Rempang"";0;0;0;0;in;1670070721186529280;1709932788399714452;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1709932788399714452",,,,,,,,,,,
"Thu Oct 05 14:05:00 +0000 2023;1709932704521916750;""DPR memberikan apresiasi kepada Pak Bahlil yang bekerja keras dalam menggenjot investasi di Rempang. Kinerja satset dan komunikasi yang lugas! Investasi Rempang #BahlilGercep https://t.co/mq7H1jkgbB"";0;0;0;0;in;1553361867900600321;1709932704521916750;stoolkhaki;https://twitter.com/stoolkhaki/status/1709932704521916750",,,,,,,,,,,
"Thu Oct 05 14:04:56 +0000 2023;1709932688717889987;""#AniesMuhaimin2024 Rempang"";0;0;0;0;in;1670070721186529280;1709932688717889987;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1709932688717889987",,,,,,,,,,,
"Thu Oct 05 14:04:35 +0000 2023;1709932601228894240;""DPR mengakui keberhasilan Pak Bahlil dalam menangani konflik di Rempang dengan pendekatan yang progresif dan komunikasi yang mengedepankan kerukunan. Investasi Rempang #BahlilGercep https://t.co/2hkTPkdpco"";0;0;0;0;in;1553361867900600321;1709932601228894240;stoolkhaki;https://twitter.com/stoolkhaki/status/1709932601228894240",,,,,,,,,,,
"Thu Oct 05 14:04:30 +0000 2023;1709932578843824598;""#AniesMuhaimin2024 Rempang"";0;0;0;1;in;1670070721186529280;1709932578843824598;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1709932578843824598",,,,,,,,,,,
"Thu Oct 05 14:03:58 +0000 2023;1709932446706516133;""#AniesMuhaimin2024 Rempang"";0;0;0;0;in;1670070721186529280;1709932446706516133;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1709932446706516133",,,,,,,,,,,
"Thu Oct 05 14:03:34 +0000 2023;1709932345074274437;""@IND0_Update @bkpm @DPR_RI @narasitv Pak Bahlil membawa kedamaian dan peluang investasi ke Rempang melalui pendekatan satset yang bijak. DPR memberi penghargaan atas kerja kerasnya! Investasi Rempang #BahlilGercep"";0;0;0;0;in;1579710223899856896;1709849659068547158;semurdagingku;https://twitter.com/semurdagingku/status/1709932345074274437",,,,,,,,,,,
"Thu Oct 05 14:03:20 +0000 2023;1709932284856746415;""#AniesMuhaimin2024 Rempang"";0;0;0;0;in;1670070721186529280;1709932284856746415;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1709932284856746415",,,,,,,,,,,
"Thu Oct 05 14:03:11 +0000 2023;1709932247493771483;""Kemampuan Pak Bahlil dalam menyelesaikan konflik di Rempang adalah contoh nyata dari kepemimpinan yang visioner. Solusi cerdas"," investasi bertumbuh!  Investasi Rempang #BahlilGercep https://t.co/S4X94LkEWk"";0;0;0;0;in;1579710223899856896;1709932247493771483;semurdagingku;https://twitter.com/semurdagingku/status/1709932247493771483",,,,,,,,,,
"Thu Oct 05 14:02:41 +0000 2023;1709932123195650407;""#AniesMuhaimin2024 Rempang"";0;0;0;0;in;1670070721186529280;1709932123195650407;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1709932123195650407",,,,,,,,,,,
"Thu Oct 05 14:02:41 +0000 2023;1709932120960037296;""DPR memberi hormat kepada Pak Bahlil atas kesigapan dan keahliannya menangani konflik di Rempang dengan solusi satset dan komunikasi yang ramah. Investasi Rempang #BahlilGercep https://t.co/4uM82QbmGa"";0;0;0;0;in;1579710223899856896;1709932120960037296;semurdagingku;https://twitter.com/semurdagingku/status/1709932120960037296",,,,,,,,,,,
"Thu Oct 05 14:02:16 +0000 2023;1709932016572170484;""#AniesMuhaimin2024 Rempang"";0;0;1;1;in;1670070721186529280;1709932016572170484;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1709932016572170484",,,,,,,,,,,
"Thu Oct 05 14:01:31 +0000 2023;1709931829657264178;""@IND0_Update @bkpm @DPR_RI @narasitv Pak Bahlil membuktikan bahwa penyelesaian konflik di Rempang memerlukan kepemimpinan yang kuat dan komunikasi yang terbuka. Keberhasilannya menginspirasi! Investasi Rempang #BahlilGercep"";0;0;0;0;in;1579708797077303296;1709849659068547158;buntilparia;https://twitter.com/buntilparia/status/1709931829657264178",,,,,,,,,,,
"Thu Oct 05 14:01:12 +0000 2023;1709931749579632655;""Kinerja luar biasa Pak Bahlil dalam menangani konflik di Rempang patut dicontoh. Pendekatannya yang bijak membawa kedamaian dan peluang investasi. Investasi Rempang #BahlilGercep https://t.co/qcNSk2b3ab"";0;0;0;0;in;1579708797077303296;1709931749579632655;buntilparia;https://twitter.com/buntilparia/status/1709931749579632655",,,,,,,,,,,
"Thu Oct 05 14:00:49 +0000 2023;1709931650916983182;""DPR memberikan apresiasi tinggi untuk Pak Bahlil yang berhasil menyelesaikan konflik di Rempang melalui pendekatan satset dan komunikasi yang bersahaja  Investasi Rempang #BahlilGercep https://t.co/FPGyJ3dcRK"";0;0;0;0;in;1579708797077303296;1709931650916983182;buntilparia;https://twitter.com/buntilparia/status/1709931650916983182",,,,,,,,,,,
"Thu Oct 05 13:59:49 +0000 2023;1709931400995230197;""@IND0_Update @bkpm @DPR_RI @narasitv DPR menghargai langkah-langkah konkret Pak Bahlil dalam memajukan Rempang melalui investasi yang berbasis pada komunikasi yang bersahaja. Investasi Rempang #BahlilGercep"";0;0;0;0;in;1601024453910986753;1709849659068547158;botolpinkeu1;https://twitter.com/botolpinkeu1/status/1709931400995230197",,,,,,,,,,,
"Thu Oct 05 13:59:28 +0000 2023;1709931311643910289;""Pak Bahlil membawa nuansa positif dalam penyelesaian konflik di Rempang. Satset dan komunikasi yang dekat dengan masyarakat membawa perubahan yang nyata. Investasi Rempang #BahlilGercep https://t.co/oFQfeh5zHC"";0;0;0;0;in;1601024453910986753;1709931311643910289;botolpinkeu1;https://twitter.com/botolpinkeu1/status/1709931311643910289",,,,,,,,,,,
"Thu Oct 05 13:59:08 +0000 2023;1709931229255213302;""DPR bersyukur memiliki pemimpin seperti Pak Bahlil yang memiliki kemampuan menangani konflik dengan kebijaksanaan dan keberanian. Investasi Rempang #BahlilGercep https://t.co/lWUMFXa77l"";0;0;0;0;in;1601024453910986753;1709931229255213302;botolpinkeu1;https://twitter.com/botolpinkeu1/status/1709931229255213302",,,,,,,,,,,
"Thu Oct 05 13:58:08 +0000 2023;1709930976485445714;""Kasus Rempang emang Luar Biasa!!! Keren banget deh akun ini! https://t.co/CfRyuQWVLj"";0;0;0;1;in;99452989;1709930976485445714;mh_kdut;https://twitter.com/mh_kdut/status/1709930976485445714",,,,,,,,,,,
"Thu Oct 05 13:58:06 +0000 2023;1709930967329374550;""@IND0_Update @bkpm @DPR_RI @narasitv Pak Bahlil memberikan contoh nyata bahwa keberhasilan investasi tidak hanya melibatkan dana"," tapi juga komunikasi yang menghargai. Investasi Rempang #BahlilGercep"";0;0;0;0;in;1598355406023458816;1709849659068547158;poplightku;https://twitter.com/poplightku/status/1709930967329374550",,,,,,,,,,
"Thu Oct 05 13:57:50 +0000 2023;1709930899452862954;""Kemampuan Pak Bahlil dalam mendengarkan dan memahami masalah di Rempang membuka jalan bagi investasi yang berkelanjutan. DPR memberi penghargaan! Investasi Rempang #BahlilGercep https://t.co/KXg75wMJ0u"";0;0;0;0;in;1598355406023458816;1709930899452862954;poplightku;https://twitter.com/poplightku/status/1709930899452862954",,,,,,,,,,,
"Thu Oct 05 13:56:47 +0000 2023;1709930636604219649;""Pak Bahlil adalah teladan dalam penyelesaian konflik. Satset dan komunikasi down to earth membawa perdamaian dan kemajuan di Rempang. Investasi Rempang #BahlilGercep https://t.co/J746A5CkeZ"";0;0;0;0;in;1598355406023458816;1709930636604219649;poplightku;https://twitter.com/poplightku/status/1709930636604219649",,,,,,,,,,,
"Thu Oct 05 13:55:35 +0000 2023;1709930335671328796;""@RidhoRahmadi85 Terima kasih sudah hadir di Rempang. Respect"";0;0;0;5;in;2908675710;1709863973737381961;blank0429;https://twitter.com/blank0429/status/1709930335671328796",,,,,,,,,,,
"Thu Oct 05 13:55:23 +0000 2023;1709930283058008277;""@6undul0h Menari nari Kelen diatas penderitaan rakyat Rempang"," memanglah.."";0;1;0;1;in;1139372526;1709924262663065972;Nurmy_cahyo;https://twitter.com/Nurmy_cahyo/status/1709930283058008277",,,,,,,,,,
"Thu Oct 05 13:54:36 +0000 2023;1709930089058816436;""@IND0_Update @bkpm @DPR_RI @narasitv DPR mengakui ketulusan dan kesabaran Pak Bahlil dalam menangani konflik di Rempang dengan pendekatan satset yang cerdas. Kerukunan terwujud! Investasi Rempang #BahlilGercep"";0;0;0;0;in;1574257961530433536;1709849659068547158;loncengsapiku;https://twitter.com/loncengsapiku/status/1709930089058816436",,,,,,,,,,,
"Thu Oct 05 13:54:20 +0000 2023;1709930019454431331;""Pak Bahlil membuktikan bahwa investasi dalam komunikasi yang baik membawa keberhasilan. Konflik di Rempang terselesaikan"," investasi berkembang! Investasi Rempang #BahlilGercep https://t.co/a69mwLM5vY"";0;0;0;0;in;1574257961530433536;1709930019454431331;loncengsapiku;https://twitter.com/loncengsapiku/status/1709930019454431331",,,,,,,,,,
"Thu Oct 05 13:53:54 +0000 2023;1709929912495452313;""Kepemimpinan dan dedikasi beliau dalam menyelesaikan konflik di Rempang patut diacungi jempol. Komunikasinya yang ramah membangun kerukunan. Investasi Rempang #BahlilGercep https://t.co/KbRWnGk7VQ"";0;0;0;0;in;1574257961530433536;1709929912495452313;loncengsapiku;https://twitter.com/loncengsapiku/status/1709929912495452313",,,,,,,,,,,
"Thu Oct 05 13:53:45 +0000 2023;1709929875141021745;""@hekahert Ooh ini jembatan Batam #Rempang Galang"";0;0;0;0;in;4746770395;1709860147840029183;dianchibi92;https://twitter.com/dianchibi92/status/1709929875141021745",,,,,,,,,,,
"Thu Oct 05 13:53:21 +0000 2023;1709929771508072770;""@mihrabku Mas"," mohon bantu dalam doa soal Rempang agar dapat keadilan 🙏🙏🙏"";0;1;0;2;in;2908675710;1709928817006096734;blank0429;https://twitter.com/blank0429/status/1709929771508072770",,,,,,,,,,
"Thu Oct 05 13:51:11 +0000 2023;1709929226399588656;""Akhir nya aroma bau busuk penguasa tercium dan terkuak juga...!!! Kenapa sampai ngotot pakai tenggang waktu pengosongan dgn cara mengusir masyarakat Tempatan yg sdh bertahun-tahun tinggal di Rempang...tapi KPK nya dimana..???"";0;0;0;0;in;1646986207463878658;1709929226399588656;EddiSukarj22098;https://twitter.com/EddiSukarj22098/status/1709929226399588656",,,,,,,,,,,
"Thu Oct 05 13:46:16 +0000 2023;1709927990837342424;""Kalian yang muda dan masih perkasa gak malu hati lihat kakek kakek turun tangan bahkan sampai menjaminkan diri untuk menjamin kebebasan tahanan ""Rempang"" ? https://t.co/J5F0cP4azu"";8;131;1031;3290;in;99926414;1709927990837342424;pakaipeci;https://twitter.com/pakaipeci/status/1709927990837342424",,,,,,,,,,,
"Thu Oct 05 13:44:06 +0000 2023;1709927446257242147;""DPR memberikan apresiasi kepada Pak Bahlil yang bekerja keras dalam menggenjot investasi di Rempang. Kinerja satset dan komunikasi yang lugas! Investasi Rempang #BahlilGercep https://t.co/GcNgZ8oqUn"";0;0;0;0;in;1646650949849743363;1709927446257242147;essusumelonku;https://twitter.com/essusumelonku/status/1709927446257242147",,,,,,,,,,,
"Thu Oct 05 13:43:48 +0000 2023;1709927368494899572;""DPR mengakui keberhasilan Pak Bahlil dalam menangani konflik di Rempang dengan pendekatan yang progresif dan komunikasi yang mengedepankan kerukunan. Investasi Rempang #BahlilGercep https://t.co/5a2ci5sCS9"";0;0;0;0;in;1646650949849743363;1709927368494899572;essusumelonku;https://twitter.com/essusumelonku/status/1709927368494899572",,,,,,,,,,,
"Thu Oct 05 13:43:25 +0000 2023;1709927274261483864;""34 warga Rempang masih ditahan polisi karena bentrok dengan aparat saat mempertahankan ruang hidupnya dari penggusuran atas nama investasi. https://t.co/OPWmW4NUz7 #pulaurempang #polres"";0;0;0;0;in;354168059;1709927274261483864;alineadotid;https://twitter.com/alineadotid/status/1709927274261483864",,,,,,,,,,,
"Thu Oct 05 13:41:17 +0000 2023;1709926735284940982;""@CakKhum @Bozzkem805kem Rembang bersatu! Solid dukung AMIN"";0;1;0;6;in;1663431272272916480;1709873547844431955;kucluk_tenan;https://twitter.com/kucluk_tenan/status/1709926735284940982",,,,,,,,,,,
"Thu Oct 05 13:39:21 +0000 2023;1709926250830348563;""@IND0_Update @bkpm @DPR_RI @narasitv DPR menghargai langkah-langkah konkret Pak Bahlil dalam memajukan Rempang melalui investasi yang berbasis pada komunikasi yang bersahaja. Investasi Rempang #BahlilGercep"";0;0;0;0;in;1646648462564532224;1709849659068547158;myfishroll;https://twitter.com/myfishroll/status/1709926250830348563",,,,,,,,,,,
"Thu Oct 05 13:39:07 +0000 2023;1709926189123650017;""Pak Bahlil membawa nuansa positif dalam penyelesaian konflik di Rempang. Satset dan komunikasi yang dekat dengan masyarakat membawa perubahan yang nyata. Investasi Rempang #BahlilGercep https://t.co/f3jVKMKv7i"";0;0;0;0;in;1646648462564532224;1709926189123650017;myfishroll;https://twitter.com/myfishroll/status/1709926189123650017",,,,,,,,,,,
"Thu Oct 05 13:38:48 +0000 2023;1709926112250527977;""DPR bersyukur memiliki pemimpin seperti Pak Bahlil yang memiliki kemampuan menangani konflik dengan kebijaksanaan dan keberanian. Investasi Rempang #BahlilGercep https://t.co/N3tkuCRXti"";0;0;0;0;in;1646648462564532224;1709926112250527977;myfishroll;https://twitter.com/myfishroll/status/1709926112250527977",,,,,,,,,,,
"Thu Oct 05 13:37:48 +0000 2023;1709925857983398046;""@PKSejahtera @FPKSDPRRI "," mohon buka Posko juga di Rempang Galang 🙏"";0;0;13;18;in;2908675710;1709925857983398046;blank0429;https://twitter.com/blank0429/status/1709925857983398046",,,,,,,,,,
"Thu Oct 05 13:37:24 +0000 2023;1709925759199101013;""@IND0_Update @bkpm @DPR_RI @narasitv Pak Bahlil memberikan contoh nyata bahwa keberhasilan investasi tidak hanya melibatkan dana"," tapi juga komunikasi yang menghargai. Investasi Rempang #BahlilGercep"";0;0;0;0;in;1646647746852704257;1709849659068547158;kakinagaku;https://twitter.com/kakinagaku/status/1709925759199101013",,,,,,,,,,
"Thu Oct 05 13:37:07 +0000 2023;1709925686935515332;""Kemampuan Pak Bahlil dalam mendengarkan dan memahami masalah di Rempang membuka jalan bagi investasi yang berkelanjutan. DPR memberi penghargaan! Investasi Rempang #BahlilGercep https://t.co/zzgaD2TbHI"";0;0;0;0;in;1646647746852704257;1709925686935515332;kakinagaku;https://twitter.com/kakinagaku/status/1709925686935515332",,,,,,,,,,,
"Thu Oct 05 13:36:48 +0000 2023;1709925608657211403;""Pak Bahlil adalah teladan dalam penyelesaian konflik. Satset dan komunikasi down to earth membawa perdamaian dan kemajuan di Rempang. Investasi Rempang #BahlilGercep https://t.co/Q4Q03zzYeu"";0;0;0;0;in;1646647746852704257;1709925608657211403;kakinagaku;https://twitter.com/kakinagaku/status/1709925608657211403",,,,,,,,,,,
"Thu Oct 05 13:36:11 +0000 2023;1709925451815407635;""@VIVAcoid Rempang berikutnya.."";0;1;0;9;in;1549271556123070465;1709834197249163504;tigisatanoy;https://twitter.com/tigisatanoy/status/1709925451815407635",,,,,,,,,,,
"Thu Oct 05 13:35:24 +0000 2023;1709925256033714661;""@IND0_Update @bkpm @DPR_RI @narasitv DPR mengakui ketulusan dan kesabaran Pak Bahlil dalam menangani konflik di Rempang dengan pendekatan satset yang cerdas. Kerukunan terwujud! Investasi Rempang #BahlilGercep"";0;0;0;0;in;1646646749367525376;1709849659068547158;nugetabc;https://twitter.com/nugetabc/status/1709925256033714661",,,,,,,,,,,
"Thu Oct 05 13:35:07 +0000 2023;1709925183488929932;""Pak Bahlil membuktikan bahwa investasi dalam komunikasi yang baik membawa keberhasilan. Konflik di Rempang terselesaikan"," investasi berkembang! Investasi Rempang #BahlilGercep https://t.co/B8Xmnh0wAX"";0;0;0;0;in;1646646749367525376;1709925183488929932;nugetabc;https://twitter.com/nugetabc/status/1709925183488929932",,,,,,,,,,
"Thu Oct 05 13:34:42 +0000 2023;1709925077683503612;""Kepemimpinan dan dedikasi beliau dalam menyelesaikan konflik di Rempang patut diacungi jempol. Komunikasinya yang ramah membangun kerukunan. Investasi Rempang #BahlilGercep https://t.co/DGFC0g9pl3"";0;0;0;0;in;1646646749367525376;1709925077683503612;nugetabc;https://twitter.com/nugetabc/status/1709925077683503612",,,,,,,,,,,
"Thu Oct 05 13:32:53 +0000 2023;1709924621359980788;""Pak Bahlil dengan cerdas menggabungkan dedikasi dan komunikasi yang dekat dengan rakyat Rempang. Investasi berkembang"," masyarakat bahagia!  Investasi Rempang #BahlilGercep https://t.co/SZdoLXUYLB"";0;0;0;0;in;1646645943901777920;1709924621359980788;baskomgemoy2;https://twitter.com/baskomgemoy2/status/1709924621359980788",,,,,,,,,,
"Thu Oct 05 13:32:24 +0000 2023;1709924499997827335;""Rempang siap digebErr lagi ya pak sebelum masa jabatan habis ? https://t.co/fpqaPTOR3S"";0;0;0;0;in;1092958177;1709924499997827335;pandandjati;https://twitter.com/pandandjati/status/1709924499997827335",,,,,,,,,,,
"Thu Oct 05 13:31:53 +0000 2023;1709924369362006180;""@IND0_Update @bkpm @DPR_RI @narasitv DPR mengakui keahlian Pak Bahlil dalam membangun hubungan baik dengan investor dan memajukan investasi di Rempang. Kolaborasi yang membuahkan hasil! Investasi Rempang #BahlilGercep"";0;0;0;0;in;1646644926694948864;1709849659068547158;rusahijauku1;https://twitter.com/rusahijauku1/status/1709924369362006180",,,,,,,,,,,
"Thu Oct 05 13:31:34 +0000 2023;1709924291180106130;""Gaya komunikasi sederhana Pak Bahlil memudahkan dialog dengan masyarakat dan investor di Rempang. Keberhasilan investasi adalah hasil kerja kerasnya! Investasi Rempang #BahlilGercep https://t.co/bINvJoXFp5"";0;0;0;0;in;1646644926694948864;1709924291180106130;rusahijauku1;https://twitter.com/rusahijauku1/status/1709924291180106130",,,,,,,,,,,
"Thu Oct 05 13:31:12 +0000 2023;1709924199740195271;""Pak Bahlil dengan penuh semangat membawa perubahan positif ke Rempang melalui investasi. Kinerjanya patut diacungi jempol! Investasi Rempang #BahlilGercep https://t.co/8CaP9ld87S"";0;0;0;0;in;1646644926694948864;1709924199740195271;rusahijauku1;https://twitter.com/rusahijauku1/status/1709924199740195271",,,,,,,,,,,
"Thu Oct 05 13:29:49 +0000 2023;1709923849326977316;""Pak Bahlil tidak hanya pekerja keras"," tapi juga memiliki gaya komunikasi yang mengena. Kemampuannya dalam berinteraksi membuka pintu peluang investasi di Rempang. Investasi Rempang #BahlilGercep https://t.co/Ql2h70pl1D"";0;0;0;0;in;1646643551600799745;1709923849326977316;bonekakuda2;https://twitter.com/bonekakuda2/status/1709923849326977316",,,,,,,,,,
"Thu Oct 05 13:29:23 +0000 2023;1709923742758142021;""DPR mengakui dedikasi Pak Bahlil dalam mengembangkan Rempang melalui investasi yang signifikan. Semangatnya patut dicontoh! Investasi Rempang #BahlilGercep https://t.co/Ayt3wEz33Z"";0;0;0;0;in;1646643551600799745;1709923742758142021;bonekakuda2;https://twitter.com/bonekakuda2/status/1709923742758142021",,,,,,,,,,,
"Thu Oct 05 13:26:15 +0000 2023;1709922953541120319;""Dan masih banyak lagi literatur lainnya. Masih mau bilang Masyarakat Rempang tak punya hak mempertahankan Tanah nenek moyangnya?  Tak punya akal &amp  ga punya hati!  #TolakPenggusuranRempang https://t.co/cMvNJECPXs"";0;0;3;5;in;2908675710;1709922909731582145;blank0429;https://twitter.com/blank0429/status/1709922953541120319",,,,,,,,,,,
"Thu Oct 05 13:26:05 +0000 2023;1709922909731582145;""Sejumlah literatur membuktikan Masyarakat adat Pulau Rempang jauh lebih dulu menempati tanahnya daripada Otorita Batam  ▪︎Raja Haji Ahmad dan Raja Ali Haji"," ""Tuhfat al-Nafis"". Edited by Virginia Matheson. (Shah Alam: Penerbit Fajar Bakti"," 1997)  [1] #TolakPenggusuranRempang https://t.co/SaFlvqL6lJ"";2;1;31;49;in;2908675710;1709922909731582145;blank0429;https://twitter.com/blank0429/status/1709922909731582145",,,,,,,,,
"Thu Oct 05 13:26:01 +0000 2023;1709922895823257672;""@MinmonPS7 rempang?"";0;0;0;0;in;1476857989973774336;1709821538839703571;Blasttotheair;https://twitter.com/Blasttotheair/status/1709922895823257672",,,,,,,,,,,
"Thu Oct 05 13:25:51 +0000 2023;1709922852294787314;""Kemampuan Pak Bahlil dalam menyelesaikan konflik di Rempang adalah contoh nyata dari kepemimpinan yang visioner. Solusi cerdas"," investasi bertumbuh!  Investasi Rempang #BahlilGercep https://t.co/S8hBISouRu"";0;0;0;0;in;1646640172036165634;1709922852294787314;bhilmanputra;https://twitter.com/bhilmanputra/status/1709922852294787314",,,,,,,,,,
"Thu Oct 05 13:25:48 +0000 2023;1709922838852063420;""Tunggu aja berita terbaru", tiktok shop akan kembali di izinkan," Rempang apa kabar kok berita ini di tenggelamkan ?! CC.@DPR_RI  @KomisiIII  * Rempang https://t.co/ma7UZCTntL"";0;0;0;0;in;1092958177;1709922838852063420;pandandjati;https://twitter.com/pandandjati/status/1709922838852063420",,,,,,,,,
"Thu Oct 05 13:25:20 +0000 2023;1709922722804113791;""DPR memberi hormat kepada Pak Bahlil atas kesigapan dan keahliannya menangani konflik di Rempang dengan solusi satset dan komunikasi yang ramah. Investasi Rempang #BahlilGercep https://t.co/mKUP4LNUBg"";0;0;0;0;in;1646640172036165634;1709922722804113791;bhilmanputra;https://twitter.com/bhilmanputra/status/1709922722804113791",,,,,,,,,,,
"Thu Oct 05 13:25:12 +0000 2023;1709922690713465085;""[LIVE] AQSO Edisi Spesial: Ditemukan Jejak Melayu Rempang dalam Dokumen Sejarah Belanda - UAH https://t.co/lcWw1NMIKg"";0;0;0;0;in;2255014178;1709922690713465085;TsunamiKebaikan;https://twitter.com/TsunamiKebaikan/status/1709922690713465085",,,,,,,,,,,
"Thu Oct 05 13:24:13 +0000 2023;1709922440581931342;""@Dennysiregar7 Begitulah kira² KL kursinya sudah Empuk    ditagih Ahmad Dhani   mana NKRI harga Mati sudah tak bersiung  tenan sesama muslim Rempang   ",,,"mana suara Banser"";0;0;0;0;in;1426027041258807297;1709116042814071096;abdurrokhman_m;https://twitter.com/abdurrokhman_m/status/1709922440581931342",,,,,,,,
"Thu Oct 05 13:23:47 +0000 2023;1709922331852943439;""@jokowi Pernyataan Sikap Penduduk Asli Rempang https://t.co/j458mAm8ca"";0;1;0;0;in;1213358772216717312;1709912852688224333;Pinokiotukangk1;https://twitter.com/Pinokiotukangk1/status/1709922331852943439",,,,,,,,,,,
"Thu Oct 05 13:18:40 +0000 2023;1709921044126171271;""https://t.co/JTOZzdFVTQ rempang mendunia"";0;0;0;0;in;1505200948079038466;1709921044126171271;IrwanAlung;https://twitter.com/IrwanAlung/status/1709921044126171271",,,,,,,,,,,
"Thu Oct 05 13:17:02 +0000 2023;1709920633742893201;""Pak Bahlil membuktikan bahwa investasi dalam komunikasi yang baik membawa keberhasilan. Konflik di Rempang terselesaikan"," investasi berkembang! Investasi Rempang #BahlilGercep https://t.co/jwHFqOKHpS"";0;0;0;0;in;1646512522546253824;1709920633742893201;blackhawkku2;https://twitter.com/blackhawkku2/status/1709920633742893201",,,,,,,,,,
"Thu Oct 05 13:16:39 +0000 2023;1709920535780766105;""Kepemimpinan dan dedikasi beliau dalam menyelesaikan konflik di Rempang patut diacungi jempol. Komunikasinya yang ramah membangun kerukunan. Investasi Rempang #BahlilGercep https://t.co/EUkEcihzfh"";0;0;0;0;in;1646512522546253824;1709920535780766105;blackhawkku2;https://twitter.com/blackhawkku2/status/1709920535780766105",,,,,,,,,,,
"Thu Oct 05 13:12:34 +0000 2023;1709919510948675678;""BP Batam kembali memfasilitasi pemindahan enam Kepala Keluarga (KK) asal Desa Pasir Panjang", Kelurahan Rempang Cate, ke hunian sementara," Selasa (3/10/2023).  https://t.co/4vDKE8lb99"";0;0;0;0;in;1269940432336633856;1709919510948675678;batamline;https://twitter.com/batamline/status/1709919510948675678",,,,,,,,
"Thu Oct 05 13:02:45 +0000 2023;1709917041099153605;""Buku Librari Ori - Reopening Muslim Minds https://t.co/63dl7wR5VH WR 1 Batik Air Kapolsek #AniesMuhaimin2024 Rempang Jenglot Putri KW Al Kahfi #MovingEp17 #HongKongOpen2023 Narnia https://t.co/K6DnaaFI1O https://t.co/EZTWIETDCK"";0;0;0;0;in;1692294948882923521;1709917041099153605;librari_alvabet;https://twitter.com/librari_alvabet/status/1709917041099153605",,,,,,,,,,,
"Thu Oct 05 12:57:27 +0000 2023;1709915706215805416;""Buku Librari Ori - Reopening Muslim Minds https://t.co/63dl7wR5VH WR 1 Batik Air Kapolsek #AniesMuhaimin2024 Rempang Jenglot Putri KW Al Kahfi #MovingEp17 #HongKongOpen2023 Narnia https://t.co/8VY0camUVo https://t.co/r3Xe8a7dAv"";0;0;0;0;in;1692294948882923521;1709915706215805416;librari_alvabet;https://twitter.com/librari_alvabet/status/1709915706215805416",,,,,,,,,,,
"Thu Oct 05 12:56:44 +0000 2023;1709915526112379012;""7 September 2023", barangkali merupakan hari jahanam saat kemanusiaan ditindas dan dicampakkan. Menjadi hal wajar," jika ada rasa traumatis terhadap mereka yang berseragam.  Rempang hanyalah satu kasus dari sekian banyaknya pola kekerasan aparat negara dalam Proyek Strategis… https://t.co/3JrnLLPKvU"";0;0;1;2;in;46693036;1709915526112379012;inilahdotcom;https://twitter.com/inilahdotcom/status/1709915526112379012",,,,,,,,,
"Thu Oct 05 12:56:34 +0000 2023;1709915482600706520;""Anggota DPR Dukung Bahlil Libatkan Masyarakat Dalam Proyek Rempang Eco City https://t.co/VZn0mEyquI"";1;0;0;2;in;41730943;1709915482600706520;VIVAcoid;https://twitter.com/VIVAcoid/status/1709915482600706520",,,,,,,,,,,
"Thu Oct 05 12:56:06 +0000 2023;1709915366007411077;""@Adiprayitno_20 Bang", belakangan kan bestie nya lagi kena masalah di Rempang. Ga sempet lah ngasong2 PKI," sibuk bantu lobby2."";0;0;0;1;in;1104006048904433665;1709908034078843166;KevinCh84889504;https://twitter.com/KevinCh84889504/status/1709915366007411077",,,,,,,,,
"Thu Oct 05 12:55:51 +0000 2023;1709915303663313180;""@IND0_Update @bkpm @DPR_RI @narasitv DPR mengakui keberhasilan Pak Bahlil dalam menangani konflik di Rempang dengan pendekatan yang progresif dan komunikasi yang mengedepankan kerukunan. Investasi Rempang #BahlilGerce"";0;0;0;0;in;1645633704520474625;1709849659068547158;thomaslabar2;https://twitter.com/thomaslabar2/status/1709915303663313180",,,,,,,,,,,
